Strain_1,Strain_2,Replicate,N10,N20,r1,r2,a11,a22,a12,a21
550,17B2,7,3181,319,0.16646125832201164,0.16511291975390685,-1.0468263771006105e-08,-5.0830413714700476e-08,-3.467951201710446e-08,-8.600672449508745e-09
550,17B2,8,2965,380,0.16948969010829995,0.16390723088244208,-1.3043816258860904e-08,-3.392727238550212e-08,-1.3533065562414602e-09,-1.0540338677660058e-08
550,17B2,9,2982,274,0.16646125832201164,0.16390723088244208,-1.0468263771006105e-08,-3.392727238550212e-08,-1.3854368845056667e-09,-6.521123415501765e-09
550,17B2,10,3193,252,0.16366047979913045,0.16511291975390685,-1.0549011414736955e-08,-5.0830413714700476e-08,-1.84442064308477e-09,-7.923984656332906e-09
550,17B2,11,2834,371,0.17119068245036462,0.1682661067501624,-1.2619552970774468e-08,-3.3202272746677327e-08,-3.567053000400965e-09,-6.186181756615896e-09
550,17B2,12,3133,366,0.1686062619513955,0.16511291975390685,-1.4173705398923061e-08,-5.0830413714700476e-08,-4.75472728546213e-09,-7.742046709383766e-09
550,17B2,13,3346,373,0.16805766788347198,0.1682661067501624,-1.3734963209572043e-08,-3.3202272746677327e-08,-1.5610595412847534e-08,-1.7351024303630807e-08
550,17B2,14,2691,305,0.16692482895909266,0.1682661067501624,-1.1567782079563729e-08,-3.3202272746677327e-08,-1.2053146818207445e-09,-5.241501659802977e-09
550,17B2,15,3159,240,0.16805766788347198,0.16511291975390685,-1.3734963209572043e-08,-5.0830413714700476e-08,-1.7948098617675625e-09,-1.1037185450097402e-08
550,17B2,16,3511,240,0.17057775244035434,0.16511291975390685,-1.2761383089561094e-08,-5.0830413714700476e-08,-2.2680660698532735e-09,-1.3341761370444512e-09
550,17B2,17,3768,230,0.16646125832201164,0.16511291975390685,-1.0468263771006105e-08,-5.0830413714700476e-08,-1.436373602464369e-09,-3.672950179411816e-09
550,17B2,18,2551,277,0.16842347837710359,0.16511291975390685,-1.3709934957512352e-08,-5.0830413714700476e-08,-1.1951577397233256e-09,-4.32964419772916e-09
550,17B2,19,2519,299,0.16925555125600622,0.16390723088244208,-1.2077724655408705e-08,-3.392727238550212e-08,-8.287780027897815e-09,-6.376715431177995e-09
550,17B2,20,2779,303,0.16805766788347198,0.16511291975390685,-1.3734963209572043e-08,-5.0830413714700476e-08,-8.756262338614287e-09,-4.156321239734016e-09
550,17B2,21,3597,285,0.1677352311754442,0.16390723088244208,-1.3568831059615988e-08,-3.392727238550212e-08,-1.357869758140045e-08,-7.865768976314816e-09
550,17B2,22,3343,313,0.16605345026127138,0.1682661067501624,-1.0483451531082455e-08,-3.3202272746677327e-08,-5.468488400728838e-09,-1.6360346142082054e-08
550,17B2,23,3446,291,0.1678752451084009,0.16511291975390685,-1.3149803724214616e-08,-5.0830413714700476e-08,-3.926812388106428e-09,-1.671151713799145e-09
550,17B2,24,3412,234,0.16929760901943314,0.16511291975390685,-1.2173014444673398e-08,-5.0830413714700476e-08,-4.559354420201134e-08,-1.0097625655180782e-08
550,17B2,25,3499,343,0.17187093358630678,0.16511291975390685,-1.4447889031180906e-08,-5.0830413714700476e-08,-2.7824894090545217e-08,-5.756915089965491e-09
550,17B2,26,3093,347,0.17057775244035434,0.16052013646885532,-1.2761383089561094e-08,-2.9990501649129605e-08,-7.048693279485906e-09,-1.1143644279059085e-08
550,17B2,27,3944,420,0.17057775244035434,0.1682661067501624,-1.2761383089561094e-08,-3.3202272746677327e-08,-5.193698902516315e-09,-1.0062304592232093e-08
550,17B2,28,3544,300,0.16805766788347198,0.16511291975390685,-1.3734963209572043e-08,-5.0830413714700476e-08,-2.4396962271470567e-09,-2.05633122887514e-09
550,17B2,29,2807,309,0.16574436290507255,0.16511291975390685,-1.2267114288819706e-08,-5.0830413714700476e-08,-2.448315427276232e-08,-1.3568478813303486e-08
550,17B2,30,4199,302,0.16208241306237225,0.16511291975390685,-1.129115668268401e-08,-5.0830413714700476e-08,-1.7053658252293472e-09,-5.643174687934204e-09
550,17B2,31,4000,287,0.16646125832201164,0.16511291975390685,-1.0468263771006105e-08,-5.0830413714700476e-08,-1.7192583306778746e-09,-2.157782284849058e-09
550,17B2,32,3021,321,0.16943647623241587,0.16069041239462434,-1.3518942975454473e-08,-2.9391286570589213e-08,-2.030997792248101e-09,-1.0353489555570856e-08
550,17B2,33,3740,302,0.16766381957427712,0.1682661067501624,-1.4157857424018788e-08,-3.3202272746677327e-08,-1.1802694931099703e-09,-4.401043929298002e-09
550,17B2,34,3398,338,0.16594561411678177,0.16511291975390685,-1.0704751639858165e-08,-5.0830413714700476e-08,-2.2403772369091145e-09,-2.387156404111234e-09
550,17B2,35,3283,374,0.16929760901943314,0.16511291975390685,-1.2173014444673398e-08,-5.0830413714700476e-08,-2.6203365702664245e-08,-5.25527536046592e-09
550,17B2,36,2809,318,0.16943647623241587,0.16107009116261783,-1.3518942975454473e-08,-4.0214334522014334e-08,-1.2501362772094952e-09,-7.030105951595071e-09
550,17B2,37,2849,246,0.1686062619513955,0.16390723088244208,-1.4173705398923061e-08,-3.392727238550212e-08,-7.76826911590998e-09,-7.793384816165122e-09
550,17B2,38,2813,294,0.1634363712539919,0.1682661067501624,-1.2914799596456458e-08,-3.3202272746677327e-08,-9.83650585529828e-09,-8.372561184826956e-09
550,17B2,39,3366,249,0.1697581484458217,0.16511291975390685,-1.2764118845963564e-08,-5.0830413714700476e-08,-3.197974819460788e-08,-1.7579114504578594e-09
550,17B2,40,4175,286,0.1664045281975769,0.16511291975390685,-1.1660996388792267e-08,-5.0830413714700476e-08,-1.0721088504577992e-08,-2.7188561927443773e-09
550,17B2,41,3911,330,0.16366047979913045,0.16511291975390685,-1.0549011414736955e-08,-5.0830413714700476e-08,-4.502870604582508e-09,-3.1438669870625367e-09
550,17B2,42,2383,337,0.16436438332444936,0.1682661067501624,-9.979045225481271e-09,-3.3202272746677327e-08,-3.857538917326984e-09,-1.6005535839808003e-08
550,17B2,43,4720,233,0.1634363712539919,0.1682661067501624,-1.2914799596456458e-08,-3.3202272746677327e-08,-1.6137798882855637e-09,-7.19175846676155e-09
550,17B2,44,3095,341,0.16436438332444936,0.16162179985228953,-9.979045225481271e-09,-2.3477830023726236e-08,-6.795751752345905e-09,-8.540238971998923e-09
550,17B2,45,3467,375,0.1664045281975769,0.16069041239462434,-1.1660996388792267e-08,-2.9391286570589213e-08,-1.2543489695387338e-09,-9.759835755052273e-09
550,17B2,46,3076,371,0.16943647623241587,0.16511291975390685,-1.3518942975454473e-08,-5.0830413714700476e-08,-7.234653084119557e-09,-3.110774990626379e-09
550,17B2,47,3597,226,0.16594561411678177,0.16511291975390685,-1.0704751639858165e-08,-5.0830413714700476e-08,-2.0188697806806306e-08,-2.2501501849489287e-09
550,17B2,48,3417,315,0.16925555125600622,0.16107009116261783,-1.2077724655408705e-08,-4.0214334522014334e-08,-3.5376041495745066e-08,-8.074593585984795e-09
550,17B2,49,2599,331,0.17119068245036462,0.16107009116261783,-1.2619552970774468e-08,-4.0214334522014334e-08,-1.3265417120094236e-08,-5.283065511948327e-09
550,228,0,2131,541,0.16862618637184668,0.3107912139557689,-1.0820793871962629e-08,-8.087955536752064e-08,-2.4995265703598342e-08,-1.3860716309490357e-09
550,228,1,1910,571,0.17119068245036462,0.3063908594385628,-1.2619552970774468e-08,-7.764154182004972e-08,-2.961085891441515e-08,-4.5233458277503946e-09
550,228,2,2012,433,0.17235253154927388,0.3085762564927793,-1.3961816364555818e-08,-8.564688270280877e-08,-3.3035565564885607e-08,-1.0438372120971007e-08
550,228,3,1911,623,0.17057775244035434,0.3071137376441331,-1.2761383089561094e-08,-8.631156327227563e-08,-2.8686661581011373e-08,-1.3943212102650442e-09
550,228,4,2298,557,0.1697581484458217,0.30767675650771886,-1.2764118845963564e-08,-8.348007327905791e-08,-3.146509577147462e-08,-1.6176841297060398e-09
550,228,5,1771,552,0.17235253154927388,0.3157722781234159,-1.3961816364555818e-08,-9.683796728488444e-08,-3.260627626038333e-08,-4.367381295814321e-09
550,228,6,2275,368,0.17092820267419717,0.3107912139557689,-1.4657675254319249e-08,-8.087955536752064e-08,-2.7646862657051754e-08,-2.0081317658299716e-09
550,228,7,2084,471,0.16842347837710359,0.3047558202424214,-1.3709934957512352e-08,-7.851238167816126e-08,-2.480074219462369e-08,-1.5811351105070995e-09
550,228,8,1903,581,0.17187093358630678,0.30549675443371593,-1.4447889031180906e-08,-9.001238665547884e-08,-2.7615538147717062e-08,-2.6846634753522974e-09
550,228,9,2396,525,0.16842347837710359,0.3157722781234159,-1.3709934957512352e-08,-9.683796728488444e-08,-3.243886351533449e-08,-5.651708598800188e-09
550,228,10,2256,430,0.16805766788347198,0.31565016607519514,-1.3734963209572043e-08,-9.611062505748043e-08,-2.8035978753525063e-08,-1.7719969032051416e-09
550,228,11,1954,589,0.16608929189995736,0.3107912139557689,-1.1536235652747598e-08,-8.087955536752064e-08,-2.6549474932874976e-08,-1.2589278061195064e-08
550,228,12,1981,389,0.1697581484458217,0.31565016607519514,-1.2764118845963564e-08,-9.611062505748043e-08,-3.34319959653731e-08,-7.890971668008724e-09
550,228,13,1858,677,0.16943647623241587,0.3036922474483519,-1.3518942975454473e-08,-7.860144309987921e-08,-2.5581684148779348e-08,-1.6744822987674597e-08
550,228,14,2198,743,0.1697581484458217,0.3047558202424214,-1.2764118845963564e-08,-7.851238167816126e-08,-2.43708298598845e-08,-1.2884919177819876e-09
550,228,15,2379,436,0.16925555125600622,0.3116299582416704,-1.2077724655408705e-08,-8.73081713211886e-08,-2.6843906069447813e-08,-1.335722757050904e-09
550,228,16,1851,557,0.16948969010829995,0.30334473231025316,-1.3043816258860904e-08,-8.208659976221665e-08,-2.5943552608312653e-08,-1.3033670784524009e-08
550,228,17,1923,617,0.16594561411678177,0.3098761063241863,-1.0704751639858165e-08,-8.351730877790643e-08,-2.586611320189269e-08,-1.453921328274735e-09
550,228,18,2189,705,0.16948969010829995,0.3047558202424214,-1.3043816258860904e-08,-7.851238167816126e-08,-2.3742669713342478e-08,-4.9452178421217835e-09
550,228,19,2650,681,0.16929760901943314,0.3047558202424214,-1.2173014444673398e-08,-7.851238167816126e-08,-2.9974627074472625e-08,-9.53415752128904e-09
550,228,20,1729,492,0.17187093358630678,0.30294066091973815,-1.4447889031180906e-08,-8.041985244332548e-08,-2.536075113767572e-08,-1.6874182312441623e-08
550,228,21,2263,577,0.1666834077434356,0.3116299582416704,-1.2214399306550964e-08,-8.73081713211886e-08,-3.003000338447118e-08,-2.2512667551854738e-08
550,228,22,2594,682,0.1686062619513955,0.3107912139557689,-1.4173705398923061e-08,-8.087955536752064e-08,-3.015279421771782e-08,-4.657415144038522e-09
550,228,23,2698,451,0.16646125832201164,0.3158507837778072,-1.0468263771006105e-08,-9.131486275868882e-08,-3.3647759987525806e-08,-3.5312679782046753e-09
550,228,24,1884,723,0.16962432167248565,0.30767675650771886,-1.1795844008742803e-08,-8.348007327905791e-08,-2.4129094243323546e-08,-2.0938060804142646e-09
550,228,25,2141,518,0.16962432167248565,0.29764674276842573,-1.1795844008742803e-08,-7.823189415505916e-08,-3.0630639970134514e-08,-1.3156245360935488e-08
550,228,26,2198,564,0.16692482895909266,0.3085762564927793,-1.1567782079563729e-08,-8.564688270280877e-08,-2.7673773341892852e-08,-2.0255711789018685e-08
550,228,27,2481,539,0.17187093358630678,0.3083801481046914,-1.4447889031180906e-08,-9.683923306275278e-08,-3.772423646769192e-08,-1.616116164778186e-09
550,228,28,2201,637,0.16766381957427712,0.2961773381121128,-1.4157857424018788e-08,-7.70778987429312e-08,-2.5385753767324338e-08,-2.685732810256988e-09
550,228,29,2609,569,0.1644056710761166,0.3047558202424214,-1.1781436114457416e-08,-7.851238167816126e-08,-2.567281951014088e-08,-4.965651199578319e-09
550,228,30,2182,533,0.16525875466032813,0.3110927188474891,-1.3552141450972416e-08,-9.159300074147303e-08,-2.941843248718775e-08,-7.782877921098395e-09
550,228,31,2384,419,0.1664045281975769,0.30767675650771886,-1.1660996388792267e-08,-8.348007327905791e-08,-2.9082898389721196e-08,-7.728437942038838e-09
550,228,32,1981,690,0.16753414102380326,0.30666085231775164,-1.008427797217965e-08,-8.354728755338213e-08,-2.480461289261309e-08,-2.639053560554276e-09
550,228,33,1774,425,0.16692482895909266,0.31565016607519514,-1.1567782079563729e-08,-9.611062505748043e-08,-2.7522885043982703e-08,-2.4338166437249884e-09
550,228,34,2672,622,0.1678752451084009,0.3050499096543021,-1.3149803724214616e-08,-8.424240937929481e-08,-2.8657705550716175e-08,-5.31014772196747e-09
550,228,35,2582,470,0.17092820267419717,0.30992835408691655,-1.4657675254319249e-08,-9.580868505164555e-08,-3.5083707030552056e-08,-1.0806851093396643e-08
550,228,36,2137,447,0.16315907970472143,0.3098761063241863,-1.2639109337163782e-08,-8.351730877790643e-08,-2.4868780875673426e-08,-9.231729972828923e-09
550,228,37,2049,487,0.16525875466032813,0.3143462853936172,-1.3552141450972416e-08,-9.422034052903697e-08,-3.053442880625667e-08,-1.1813035246396761e-09
550,228,38,2309,528,0.16562475832920354,0.3063908594385628,-1.1750812863210724e-08,-7.764154182004972e-08,-2.257713678825594e-08,-8.937280314845365e-09
550,228,39,2052,603,0.16929760901943314,0.2931226666272092,-1.2173014444673398e-08,-7.796943864460863e-08,-3.026500364813396e-08,-2.524312162743448e-09
550,228,40,2354,415,0.16403328520656624,0.3107912139557689,-1.2514949334971163e-08,-8.087955536752064e-08,-2.9190402808456967e-08,-1.0105924077258312e-09
550,228,41,1878,544,0.16842347837710359,0.30992835408691655,-1.3709934957512352e-08,-9.580868505164555e-08,-3.049971107738008e-08,-1.288303717117319e-08
550,228,42,2147,665,0.17057775244035434,0.3158507837778072,-1.2761383089561094e-08,-9.131486275868882e-08,-2.3843222055213077e-08,-1.2614906384956316e-09
550,228,43,2869,509,0.1630938889904403,0.3158507837778072,-1.2911570340315023e-08,-9.131486275868882e-08,-3.004301383246191e-08,-3.6301747544140148e-09
550,228,44,3139,472,0.16805766788347198,0.3107912139557689,-1.3734963209572043e-08,-8.087955536752064e-08,-3.169023994952919e-08,-2.160414463864064e-09
550,228,45,2657,519,0.1634768207577314,0.3185676516776901,-1.1946587595888013e-08,-9.207407862287155e-08,-3.129960368178528e-08,-6.7374802332310045e-09
550,228,46,2266,533,0.1686062619513955,0.3157722781234159,-1.4173705398923061e-08,-9.683796728488444e-08,-3.225338183184307e-08,-3.239681132736722e-08
550,228,47,1815,639,0.17092820267419717,0.2976099223614297,-1.4657675254319249e-08,-8.805317485525794e-08,-3.0019598885929816e-08,-7.568277062252122e-09
550,228,48,2238,607,0.16753414102380326,0.30767675650771886,-1.008427797217965e-08,-8.348007327905791e-08,-2.3673435216076112e-08,-2.404240418263876e-09
550,228,49,2012,353,0.16646125832201164,0.3107912139557689,-1.0468263771006105e-08,-8.087955536752064e-08,-2.8267337621672393e-08,-9.695507105420875e-09
550,232,0,2522,1050,0.17187093358630678,0.22137719891867624,-1.4447889031180906e-08,-8.294200791586492e-09,-2.159677786453154e-09,-4.497366788049182e-09
550,232,1,2388,1207,0.1697581484458217,0.22342935632921657,-1.2764118845963564e-08,-9.14561833661343e-09,-2.4656379490652817e-09,-2.000636984826274e-09
550,232,2,2493,1239,0.17057775244035434,0.22306462428148455,-1.2761383089561094e-08,-1.0058989254721499e-08,-3.032368559501793e-09,-3.1029658448585017e-09
550,232,3,2644,1222,0.17119068245036462,0.22034348846508278,-1.2619552970774468e-08,-7.4145724033438395e-09,-3.5876660438425286e-09,-6.513222985786925e-09
550,232,4,2241,1107,0.1713983104779082,0.2207295890816875,-1.5432704620983125e-08,-8.659571247810234e-09,-1.734231089905191e-09,-6.341156054142074e-09
550,232,5,2084,1168,0.1713983104779082,0.22306462428148455,-1.5432704620983125e-08,-1.0058989254721499e-08,-3.0195063702207127e-09,-1.1289750915189187e-09
550,232,6,2522,1110,0.17235253154927388,0.21997522360498012,-1.3961816364555818e-08,-7.943593723867034e-09,-1.8247507762973089e-09,-3.5185512757753433e-09
550,232,7,2394,1141,0.17119068245036462,0.22342935632921657,-1.2619552970774468e-08,-9.14561833661343e-09,-1.5984806144555272e-09,-4.023737359768212e-09
550,232,8,2104,1139,0.1713983104779082,0.22314041322359668,-1.5432704620983125e-08,-8.001015253038267e-09,-1.0263526108020861e-09,-9.766570496728561e-09
550,232,9,2008,900,0.17235253154927388,0.22620207849737928,-1.3961816364555818e-08,-8.780171676407416e-09,-1.2605326296840076e-09,-1.0979915604735462e-09
550,232,10,2374,1247,0.17235253154927388,0.21514746815115504,-1.3961816364555818e-08,-7.73522026311094e-09,-2.677695232696864e-09,-1.390257475349654e-09
550,232,11,2475,1344,0.17187093358630678,0.22388612925820484,-1.4447889031180906e-08,-8.202662038920958e-09,-2.2173195395489595e-09,-1.2553799842290653e-09
550,232,12,2646,1187,0.16842347837710359,0.22388612925820484,-1.3709934957512352e-08,-8.202662038920958e-09,-2.143215213538694e-09,-1.2457591033999069e-09
550,232,13,2504,1101,0.17057775244035434,0.22137719891867624,-1.2761383089561094e-08,-8.294200791586492e-09,-1.706631988140957e-09,-3.4633373199423424e-09
550,232,14,2672,980,0.16948969010829995,0.22342935632921657,-1.3043816258860904e-08,-9.14561833661343e-09,-2.5476723157871614e-09,-3.238571464003029e-09
550,232,15,2219,1290,0.1713983104779082,0.22306462428148455,-1.5432704620983125e-08,-1.0058989254721499e-08,-3.3278714904344545e-09,-2.9400602999297624e-09
550,232,16,2216,1212,0.17187093358630678,0.21862299154551967,-1.4447889031180906e-08,-7.77474091153879e-09,-1.1845999668829617e-09,-1.1619662696480907e-09
550,232,17,2294,1189,0.16929760901943314,0.2202585836418557,-1.2173014444673398e-08,-7.944817817567401e-09,-3.424961035565623e-09,-6.24947278807963e-09
550,232,18,2527,971,0.17235253154927388,0.22051014338059816,-1.3961816364555818e-08,-8.644906523952617e-09,-2.346432447475524e-09,-1.4587075011131182e-09
550,232,19,2839,1220,0.17092820267419717,0.2207295890816875,-1.4657675254319249e-08,-8.659571247810234e-09,-2.3866449874119604e-09,-1.8697642288653295e-09
550,232,20,2021,1279,0.17187093358630678,0.2207295890816875,-1.4447889031180906e-08,-8.659571247810234e-09,-2.8133855393901565e-09,-6.826286406818305e-09
550,232,21,2031,1176,0.17235253154927388,0.21997522360498012,-1.3961816364555818e-08,-7.943593723867034e-09,-1.3566866477646798e-09,-7.321199650893665e-09
550,232,22,2317,1267,0.17057775244035434,0.2176622630371241,-1.2761383089561094e-08,-6.855585898550002e-09,-2.107481358960289e-09,-7.29204747025022e-09
550,232,23,2859,1204,0.17119068245036462,0.22342935632921657,-1.2619552970774468e-08,-9.14561833661343e-09,-4.473138686485534e-09,-2.9748355400735442e-09
550,232,24,2442,1318,0.16962432167248565,0.21948341824695716,-1.1795844008742803e-08,-8.771458745620672e-09,-3.567435744311727e-09,-4.88828330301826e-09
550,232,25,2474,926,0.16842347837710359,0.22620207849737928,-1.3709934957512352e-08,-8.780171676407416e-09,-1.1829598842823325e-09,-3.4229123571452362e-09
