Strain_1, Strain_2, Replicate, Time, CFU_strain_1, CFU_strain_2
460,163,14,24,15188095.14847743,1951135.2217178107
460,163,14,30,15276920.512691354,6706117.484085918
460,163,14,42,10643611.769031918,10868390.412358992
460,163,14,48,10045585.091185816,11044288.703832256
460,163,14,54,9831580.168316266,11089320.356851721
460,163,14,68,9721683.11359468,11104640.758476464
460,163,15,0,4984.0,288.0
460,163,15,6,56109.497247202475,2955.7692365126763
460,163,15,18,5387938.473151053,290835.2958423863
460,163,15,24,16667339.869418465,2029512.4109099046
460,163,15,30,18102325.109099835,6507620.597887038
460,163,15,42,14370639.04102245,10055218.13062135
460,163,15,48,13927215.180161089,10201347.051373374
460,163,15,54,13788238.96734461,10235818.956255263
460,163,15,68,13729954.44975196,10246078.729670936
460,163,16,0,3909.0,449.0
460,163,16,6,46163.38352639227,4191.783102246165
460,163,16,18,4832054.191268207,347079.1935471268
460,163,16,24,14806385.192664636,2374783.4194711056
460,163,16,30,15766940.37365722,7543984.758608957
460,163,16,42,12662930.916803319,11090036.623907728
460,163,16,48,12358078.587995144,11192901.717805166
460,163,16,54,12273816.044405844,11211671.301021537
460,163,16,68,12244892.497942796,11216659.955328416
460,163,17,0,4116.0,264.0
460,163,17,6,46283.749786234184,2710.0068891960755
460,163,17,18,4570299.093133382,273062.93681722647
460,163,17,24,15334928.883929547,2090848.9058489124
460,163,17,30,18003659.76740186,7152103.969118078
460,163,17,42,16305281.136152515,10506231.306942927
460,163,17,48,16163424.479322482,10581034.088370869
460,163,17,54,16133496.224892296,10591929.186563835
460,163,17,68,16124293.137112428,10592477.92500789
460,163,18,0,4189.0,463.0
460,163,18,6,41599.877151495224,4487.078518114347
460,163,18,18,3568330.4975364124,401989.55989786115
460,163,18,24,15674963.026920654,2801139.226585921
460,163,18,30,20469872.52798687,7914978.448126293
460,163,18,42,16393507.966433419,10592157.814393602
460,163,18,48,15818731.401511973,10672307.574334191
460,163,18,54,15615392.249211144,10692602.338861013
460,163,18,68,15514264.905859796,10700235.431969097
460,163,19,0,3289.0,362.0
460,163,19,6,44424.54792770154,3650.69834642808
460,163,19,18,5379662.133562026,354515.3782531726
460,163,19,24,13500054.968837839,2664657.582655632
460,163,19,30,14037743.619196748,8537623.84782671
460,163,19,42,12769718.936606156,11711133.402073946
460,163,19,48,12699775.74248243,11762287.880353138
460,163,19,54,12688231.123741599,11770078.581732897
460,163,19,68,12676923.312107434,11762994.101113372
460,163,20,0,4263.0,380.0
460,163,20,6,50556.23277653021,3858.5534805852467
460,163,20,18,5327927.502926809,368077.7371302398
460,163,20,24,16202960.322897147,2409860.0356038515
460,163,20,30,17043152.07827746,6944189.360344742
460,163,20,42,13425297.128913756,10142949.712130425
460,163,20,48,12999491.159664894,10282567.933789298
460,163,20,54,12861560.450086692,10318218.918879535
460,163,20,68,12799243.885093404,10328573.816489128
460,163,21,0,4164.0,251.0
460,163,21,6,57482.26756192733,2530.9652322172424
460,163,21,18,6266597.773469997,240036.5147683368
460,163,21,24,12961211.700389499,1764861.6787767918
460,163,21,30,13129932.159159806,6715933.847098301
460,163,21,42,11590253.278009566,11116268.991062634
460,163,21,48,11477917.140214643,11233234.201457463
460,163,21,54,11455633.523404961,11250676.81379701
460,163,21,68,11445780.71862954,11248739.657794008
460,163,22,0,4040.0,334.0
460,163,22,6,55775.97801442052,3165.229186207559
460,163,22,18,6171324.429269336,270281.4021475025
460,163,22,24,13060944.351978904,1990809.4862167817
460,163,22,30,13715274.265464967,7677050.295411471
460,163,22,42,12956352.549476828,12601852.035572264
460,163,22,48,12909232.226715477,12715562.591304932
460,163,22,54,12901570.665155636,12729668.251857743
460,163,22,68,12896874.897004738,12728584.432827564
460,163,23,0,4645.0,430.0
460,163,23,6,52298.845488462044,4232.242174362208
460,163,23,18,5095461.035458914,393085.7365734186
460,163,23,24,16197398.966925021,2907343.3843716476
460,163,23,30,17152061.041054733,9309391.829683732
460,163,23,42,13336882.854930833,12989535.689326318
460,163,23,48,12971844.338002173,13070296.285231138
460,163,23,54,12866489.335646182,13083959.170418216
460,163,23,68,12827124.483114107,13087174.66477516
460,163,24,0,3662.0,346.0
460,163,24,6,38831.978411070406,3172.452576597992
460,163,24,18,3676363.567818214,255059.60545388015
460,163,24,24,14964574.207952693,1769274.2825568363
460,163,24,30,18659413.122511093,6326634.287226028
460,163,24,42,13563667.003538935,11306249.70922236
460,163,24,48,12705991.571229398,11578367.698859567
460,163,24,54,12379474.203480864,11651762.772756245
460,163,24,68,12204737.893569246,11685476.246756466
460,163,25,0,3776.0,329.0
460,163,25,6,42530.30043351509,3279.1522488209507
460,163,25,18,4311708.435021912,310400.96900282544
460,163,25,24,15071402.356020298,2275136.8550014333
460,163,25,30,15733789.949834138,7775530.525833799
460,163,25,42,9530918.611657841,12172445.279310115
460,163,25,48,8606024.897970084,12361209.834747702
460,163,25,54,8200997.314015098,12418653.23658433
460,163,25,68,7911058.696170189,12449652.850888
460,163,26,0,3839.0,277.0
460,163,26,6,53009.050037428344,2663.998195068296
460,163,26,18,5975796.212142418,237787.84823277773
460,163,26,24,12810441.488262681,1865342.670540464
460,163,26,30,12765423.286120314,7562090.096252217
460,163,26,42,10771254.11305899,12315062.16173976
460,163,26,48,10630861.967738405,12410227.383716406
460,163,26,54,10603273.075203774,12423413.755365063
460,163,26,68,10594468.009765295,12421292.161893925
460,163,27,0,3652.0,412.0
460,163,27,6,43134.83444682735,3901.2233411165043
460,163,27,18,4588764.789427777,333470.33314489666
460,163,27,24,14569124.608855981,2363679.1854344187
460,163,27,30,15418351.167869266,8177331.222298256
460,163,27,42,11336596.651266843,12910480.174973177
460,163,27,48,10858852.394705454,13071462.398595594
460,163,27,54,10705857.918536454,13106677.71216922
460,163,27,68,10637865.848343173,13113309.736160722
460,163,28,0,4255.0,372.0
460,163,28,6,58735.07721714159,3629.9552228514444
460,163,28,18,6364564.3276003245,312915.4986799384
460,163,28,24,13218987.343065763,2024607.9931236191
460,163,28,30,14202677.812363697,6962749.647250539
460,163,28,42,14061203.089210136,11657322.397526322
460,163,28,48,14047261.506234938,11808747.794506859
460,163,28,54,14044818.308950359,11830387.611738503
460,163,28,68,14042710.1525296,11832404.475831943
460,163,29,0,3767.0,313.0
460,163,29,6,50864.22483605683,3156.378562882687
460,163,29,18,5897286.132546359,303723.6225118364
460,163,29,24,14034808.544824798,2255679.121569589
460,163,29,30,15257820.005042592,7716847.114920909
460,163,29,42,14898589.153509451,11296748.070682561
460,163,29,48,14876737.52424195,11363975.091228459
460,163,29,54,14873896.003712561,11372218.57823608
460,163,29,68,14870413.593481129,11370538.036535399
460,163,30,0,4943.0,306.0
460,163,30,6,57796.694045596225,3140.8210762847248
460,163,30,18,5837747.931473441,311587.8725080264
460,163,30,24,17219728.996972878,2242450.263120895
460,163,30,30,18177555.535806347,7151989.03279519
460,163,30,42,14729951.086094324,10427612.098749824
460,163,30,48,14396307.454123758,10525375.596669953
460,163,30,54,14304179.975742025,10545093.765348384
460,163,30,68,14269681.14976851,10548135.055800876
460,163,31,0,4859.0,423.0
460,163,31,6,67029.6116987697,4005.7885528056768
460,163,31,18,6794534.613976294,333626.33314677817
460,163,31,24,12903557.693854507,2285996.909072007
460,163,31,30,12337411.576300139,8021517.921659531
460,163,31,42,9979479.454206917,12764723.832889538
460,163,31,48,9778152.870076913,12901650.166987993
460,163,31,54,9729926.701520108,12926116.93304169
460,163,31,68,9713090.275032226,12926292.20646512
460,163,32,0,4545.0,417.0
460,163,32,6,45132.67492878674,4103.929681489229
460,163,32,18,3847956.6463153204,379980.29398934735
460,163,32,24,16587142.890518818,2745245.4853925803
460,163,32,30,21581714.433003526,8557705.553060744
460,163,32,42,16867729.69529933,12389887.865553154
460,163,32,48,16170609.140450923,12531894.897793215
460,163,32,54,15918081.627963364,12568485.750179056
460,163,32,68,15791597.929543365,12585671.16439338
460,163,33,0,3797.0,262.0
460,163,33,6,40264.708379105796,2660.911843868852
460,163,33,18,3802613.6139218714,262548.9072497039
460,163,33,24,15362802.381350217,1976976.2247860902
460,163,33,30,19634914.275949277,6733974.984412932
460,163,33,42,16984120.831705496,10310766.151438713
460,163,33,48,16668875.494992014,10425285.10375481
460,163,33,54,16582817.251403738,10447093.439017864
460,163,33,68,16554008.247782929,10453055.702339781
460,163,34,0,3008.0,355.0
460,163,34,6,41567.2369326832,3560.3409868911467
460,163,34,18,5155023.278605441,337322.4579238932
460,163,34,24,12680238.929060606,2444593.204961443
460,163,34,30,13768808.554659128,8295991.623031532
460,163,34,42,13321276.492299918,12347229.067491075
460,163,34,48,13294050.613820003,12432804.328656804
460,163,34,54,13290121.465723535,12443665.877936715
460,163,34,68,13286284.138801735,12442286.752076436
460,163,35,0,4351.0,501.0
460,163,35,6,48914.45810967755,4716.903666695347
460,163,35,18,4737566.735117788,397337.4153168237
460,163,35,24,15003474.238052774,2747833.268041798
460,163,35,30,16060239.980750222,8910503.082371486
460,163,35,42,12196850.84012261,13385647.446879566
460,163,35,48,11756574.57322655,13532344.420077277
460,163,35,54,11617067.50006729,13563093.15185976
460,163,35,68,11559610.57267093,13574152.782373857
460,163,36,0,3520.0,479.0
460,163,36,6,48615.8654938044,4729.262625708912
460,163,36,18,5646782.294790618,435207.55696610303
460,163,36,24,12412508.178586222,3068220.9445206337
460,163,36,30,12087197.561108286,9063655.332005233
460,163,36,42,10452380.24815845,12101585.884833211
460,163,36,48,10354532.088391896,12156710.618565165
460,163,36,54,10335468.210996473,12164485.350446103
460,163,36,68,10328692.168615699,12163334.772194702
460,163,37,0,3737.0,340.0
460,163,37,6,39625.606065468965,3156.8257576299065
460,163,37,18,3734022.95733879,259339.41794123157
460,163,37,24,14935024.42236071,1794178.0060315437
460,163,37,30,18056141.979304712,6508520.88773878
460,163,37,42,11473330.531793434,12364644.584881939
460,163,37,48,10199351.658949291,12770565.231858918
460,163,37,54,9621517.010079723,12902591.914981857
460,163,37,68,9198806.797034599,12983309.159325425
460,163,38,0,4475.0,468.0
460,163,38,6,61756.03960517701,4402.8236549159465
460,163,38,18,6523389.539788978,361559.2713168043
460,163,38,24,13060235.298412904,2425529.1649426124
460,163,38,30,13349148.049096748,8173768.117140701
460,163,38,42,12295859.317201102,12656715.445291983
460,163,38,48,12225893.98256868,12774577.177862871
460,163,38,54,12213076.67244386,12791582.990211664
460,163,38,68,12206905.449203303,12791152.881913446
460,163,39,0,3048.0,380.0
460,163,39,6,30280.291873825932,3611.7971541425686
460,163,39,18,2695395.313037826,316371.49234988366
460,163,39,24,13811073.025231898,2389106.0933129173
460,163,39,30,20399064.68648427,8291343.077006727
460,163,39,42,15368879.766736642,12429102.318858903
460,163,39,48,14547664.337778479,12552053.379786132
460,163,39,54,14239715.694792746,12581963.767367264
460,163,39,68,14072188.866601653,12594016.33178655
460,163,40,0,3851.0,304.0
460,163,40,6,38248.26679024924,2880.811059233012
460,163,40,18,3324920.2454190836,250236.24424648448
460,163,40,24,15411630.935301524,1884980.3865846554
460,163,40,30,20212887.608719945,7179076.117756458
460,163,40,42,11339632.528947284,12577302.363866525
460,163,40,48,9629752.012938777,12857682.44999989
460,163,40,54,8777800.049422305,12951599.621078549
460,163,40,68,8007641.034152435,13022481.289939092
460,163,41,0,3354.0,430.0
460,163,41,6,46336.426750873026,4562.307075388021
460,163,41,18,5527257.019125265,469832.7788082318
460,163,41,24,12898302.278446937,3128429.573496364
460,163,41,30,14100387.04254478,8486362.791984925
460,163,41,42,14044773.521397397,11118906.422821585
460,163,41,48,14039140.554423036,11167379.853869656
460,163,41,54,14038367.05441985,11172659.701392429
460,163,41,68,14037454.257597556,11173378.002823446
460,163,42,0,3259.0,358.0
460,163,42,6,45026.54990288688,3609.0275256064715
460,163,42,18,5431066.0773078995,329660.3126254237
460,163,42,24,12883868.71113641,2043122.7744232647
460,163,42,30,14155003.44156759,6252265.070054947
460,163,42,42,14062243.781804325,9775023.681565158
460,163,42,48,14050453.494540265,9893846.780947259
460,163,42,54,14047868.807310527,9912017.917304123
460,163,42,68,14047486.670258433,9916859.34203025
460,163,43,0,3079.0,418.0
460,163,43,6,34637.62742336413,3959.0962582549746
460,163,43,18,3604988.4086844595,342424.3310922892
460,163,43,24,13882512.533970576,2520058.7166602593
460,163,43,30,16534245.264547871,8676465.566216089
460,163,43,42,13523066.471890902,13024478.936245756
460,163,43,48,13212323.891460849,13135312.987426158
460,163,43,54,13128525.1672319,13153838.740308499
460,163,43,68,13100371.5673607,13157667.074211562
460,163,44,0,3577.0,321.0
460,163,44,6,40227.960423143755,3132.0138497986404
460,163,44,18,4048675.542860578,275323.8431162791
460,163,44,24,14122301.379811667,1728003.3028033082
460,163,44,30,15722115.135118116,5402727.493914465
460,163,44,42,10188597.373924233,10068078.460710082
460,163,44,48,9028288.4904478,10523883.447137961
460,163,44,54,8464595.778959211,10697642.436815387
460,163,44,68,8011717.3872266235,10815652.341967082
460,163,45,0,4134.0,295.0
460,163,45,6,46484.11778146519,2803.8969043780003
460,163,45,18,4586972.525730156,244189.05959676107
460,163,45,24,15385873.508383092,1842192.1985493344
460,163,45,30,17970740.88458997,7206738.265567607
460,163,45,42,15400416.75610291,12162575.881646479
460,163,45,48,15140760.555608673,12301371.349539954
460,163,45,54,15078823.064124666,12323184.524238663
460,163,45,68,15059458.058104424,12324642.619258372
460,163,46,0,3482.0,361.0
460,163,46,6,41132.10485525642,3399.3959567689985
460,163,46,18,4436893.934040284,290754.0569067443
460,163,46,24,14628949.535431061,2172155.896185017
460,163,46,30,16027903.188211462,8273485.69533691
460,163,46,42,12260487.751330858,13586406.85312015
460,163,46,48,11856215.48621379,13736391.637225976
460,163,46,54,11741799.970673999,13763577.242609581
460,163,46,68,11697248.517213278,13763720.487873645
460,163,47,0,4838.0,515.0
460,163,47,6,51271.76997661595,5103.534945716
460,163,47,18,4561243.480832929,438608.30779198965
460,163,47,24,15444453.865638714,2212211.926716688
460,163,47,30,17808779.6717539,5109065.039999961
460,163,47,42,12794910.779784197,9091736.048595384
460,163,47,48,11221715.122797921,9878813.619295055
460,163,47,54,10259184.923478149,10298862.873091085
460,163,47,68,9215889.187346082,10712161.0102485
460,163,48,0,4341.0,241.0
460,163,48,6,46021.91381928413,2379.196407487612
460,163,48,18,4242578.582517698,220402.41133571893
460,163,48,24,15881901.063437937,1603484.7179568065
460,163,48,30,18873076.971378762,5990979.673788803
460,163,48,42,13217594.695909489,11094308.280982893
460,163,48,48,12261454.109842945,11390104.333796108
460,163,48,54,11883468.52315815,11474280.903655147
460,163,48,68,11665135.711146388,11513858.146079352
460,163,49,0,3513.0,344.0
460,163,49,6,48521.37741896472,3194.7726825354875
460,163,49,18,5674318.673707416,266004.65587625984
460,163,49,24,12798981.077350957,2018950.63238943
460,163,49,30,13246384.86558943,8111288.754384759
460,163,49,42,11867147.50815414,13446574.592691371
460,163,49,48,11774793.072854565,13561821.125803106
460,163,49,54,11758363.836888267,13576774.21870405
460,163,49,68,11749429.251707457,13572246.736181637
460,177,0,0,1679.0,651.0
460,177,0,6,18875.277954029567,4565.343567061109
460,177,0,18,2006531.2222681455,197131.41649418251
460,177,0,24,9111220.81149074,716578.3878541291
460,177,0,30,13233960.236444164,1145620.2768397236
460,177,0,42,12313440.215621676,1486341.5289106949
460,177,0,48,11614276.010424513,1593812.1624253879
460,177,0,54,11033390.111353148,1679201.8895662364
460,177,0,68,10071068.866921654,1814538.1912322252
460,177,1,0,1898.0,659.0
460,177,1,6,18833.68670086126,4463.186532439712
460,177,1,18,1623833.4829850863,184543.8311975492
460,177,1,24,8221295.058224554,733287.140959894
460,177,1,30,14410718.134907385,1252186.2870968368
460,177,1,42,14590500.890315827,1532317.9358760628
460,177,1,48,13726286.974908315,1628016.7116328562
460,177,1,54,12763907.898659129,1731168.0681797534
460,177,1,68,10244302.121847998,2006520.3264255563
460,177,2,0,2076.0,744.0
460,177,2,6,24259.793758571308,5215.885140608889
460,177,2,18,2651737.4248029813,218793.26281943254
460,177,2,24,10575181.329569392,723200.289756605
460,177,2,30,13912398.767471895,1100391.718396908
460,177,2,42,12025039.84535697,1488529.6569468216
460,177,2,48,10838143.56657555,1646496.0864099509
460,177,2,54,9753175.548470879,1788430.872536704
460,177,2,68,7644208.93468862,2053206.3796027033
460,177,3,0,2751.0,1003.0
460,177,3,6,27254.397587819316,6617.935219135457
